customer_id,first_name,last_name,gender,birth_date,email,city,state,loyalty_tier,loyalty_enrollment_date,credit_card_holder
7920,Melissa,Waters,Female,1941-12-20,kristy35@gmail.com,Mendozatown,MI,Base (Blue),2025-02-27,False
7921,Johnny,Cook,Male,1956-10-14,wrichardson@yahoo.com,Briannaview,PA,Silver,2011-09-04,False
7922,Christine,Peters,Female,1987-11-18,jacob21@hotmail.com,Colemanview,NY,Base (Blue),2016-05-18,False
7923,Sarah,Mcdonald,Female,1996-04-30,ortizmatthew@hotmail.com,North Ruthview,NC,Base (Blue),2021-12-15,False
7924,Holly,Nash,Female,2004-07-31,bgray@yahoo.com,North Whitneyshire,MI,Silver,2016-04-24,True
7925,Mary,Watkins,Female,1950-10-13,stacy77@hotmail.com,Wilsonburgh,MN,Base (Blue),2014-10-31,False
7926,Gloria,Jones,Female,2004-02-29,stephensonkayla@gmail.com,East Linda,IL,Silver,2016-11-24,False
7927,Christy,Johnson,Female,1969-09-10,wallacejim@yahoo.com,Joshuaburgh,SC,Base (Blue),2023-02-26,False
7928,Keith,Freeman,Male,1958-02-11,christopher46@gmail.com,Lake Patricia,GA,Base (Blue),2013-11-15,False
7929,Jason,Carlson,Male,1962-02-13,carloslang@gmail.com,Lindsaystad,IN,Base (Blue),2015-07-08,True
7930,Anne,Hoffman,Female,1953-08-17,nfrench@gmail.com,New Tammyhaven,NY,Base (Blue),2016-02-04,True
7931,Andrea,Murphy,Female,2001-04-14,hillmichael@hotmail.com,Collinsborough,NY,Base (Blue),2016-08-06,False
7932,Andre,Carney,Male,2006-08-04,wagnerhannah@gmail.com,Brianshire,OH,Gold,2019-05-20,False
7933,Destiny,Torres,Female,1968-01-01,wendy82@yahoo.com,Kerriborough,UT,Base (Blue),2016-08-21,False
7934,Teresa,Rodriguez,Female,2006-03-14,westvictor@gmail.com,Stevenshire,HI,Base (Blue),2024-09-18,False
7935,Nicole,Yang,Female,1994-06-16,nmartin@yahoo.com,Millerland,UT,Base (Blue),2019-06-09,True
7936,Katherine,Hurst,Female,1945-06-27,rlynch@yahoo.com,West Briannahaven,WA,Silver,2017-04-27,False
7937,Brett,West,Male,1966-12-27,laura89@gmail.com,Elizabethstad,SC,Base (Blue),2020-07-24,False
7938,Jamie,Cameron,Female,1959-03-30,johnjohnson@gmail.com,Lake Donaldberg,FL,Base (Blue),2013-10-25,True
7939,Hayley,Klein,Female,1980-05-29,roblesgregory@yahoo.com,North Elizabeth,GA,Silver,2019-03-18,True
7940,Amanda,Gibson,Female,1954-08-21,jonesjohnny@hotmail.com,Laraberg,MN,Base (Blue),2023-12-09,True
7941,Sarah,Collins,Female,1994-09-04,uhernandez@hotmail.com,Fullerland,CA,Diamond,2021-09-30,False
7942,Sherry,James,Female,1986-06-23,ydavis@yahoo.com,New Ryan,WI,Silver,2024-11-25,False
7943,Mark,Figueroa,Male,1983-05-26,fryemary@yahoo.com,Herreratown,NC,Gold,2022-03-28,False
7944,Thomas,Harris,Male,1945-02-06,kellyaustin@gmail.com,Timothyland,HI,Base (Blue),2010-06-20,False
7945,Nathan,Richards,Male,1978-08-17,tiffanyfranklin@gmail.com,Lake Michaeltown,FL,Silver,2010-12-11,False
7946,Jennifer,Ortiz,Female,2005-11-10,brittany19@yahoo.com,Jamieside,FL,Base (Blue),2015-01-17,False
7947,Elizabeth,Cole,Female,1964-04-27,raychristopher@hotmail.com,Braunville,WA,Silver,2025-03-20,True
7948,Anthony,Peterson,Male,1997-06-03,russellelizabeth@yahoo.com,East Melissaberg,DC,Platinum,2019-03-10,False
7949,Stephanie,Maxwell,Female,1985-12-20,fanderson@yahoo.com,Chadville,IN,Base (Blue),2019-04-30,False
7950,Ryan,Williams,Male,1942-12-17,navarrodiana@hotmail.com,North Crystal,WI,Base (Blue),2021-10-06,True
7951,James,Burns,Male,1965-05-20,ppatterson@hotmail.com,South Katietown,OH,Gold,2016-02-04,True
7952,Michelle,Brown,Female,1957-05-12,gosborn@yahoo.com,Victorburgh,MA,Gold,2014-08-09,False
7953,Michael,Marquez,Male,1973-02-19,garnererica@yahoo.com,Simonhaven,DC,Base (Blue),2013-03-11,False
7954,David,Garcia,Male,1961-05-06,lauren64@gmail.com,Phillipsborough,HI,Platinum,2018-03-11,False
7955,Denise,Gomez,Female,1969-08-09,baileyelizabeth@yahoo.com,East Cristianport,MN,Base (Blue),2019-10-24,False
7956,Jeremiah,Jones,Male,1993-02-19,matthew14@yahoo.com,East Sarah,NY,Base (Blue),2021-06-08,False
7957,Monica,Soto,Female,1948-06-12,trevorlozano@gmail.com,East Melissa,HI,Base (Blue),2021-08-24,False
7958,Casey,Jenkins,Male,1965-09-25,john74@hotmail.com,Brandonview,IN,Silver,2016-04-27,False
7959,Max,Patrick,Male,1967-11-17,khudson@yahoo.com,Rossview,GA,Base (Blue),2021-04-17,False
7960,Laura,Ellis,Female,1943-10-05,johnburke@yahoo.com,East Lisa,DC,Base (Blue),2019-12-26,True
7961,Kelly,Moran,Female,1990-03-24,nschneider@hotmail.com,Perezport,UT,Base (Blue),2012-08-17,False
7962,Geoffrey,Price,Male,1944-11-21,jmoore@yahoo.com,New Brian,TN,Base (Blue),2012-04-12,False
7963,Megan,Lucas,Female,1964-08-20,josephhansen@hotmail.com,Lake Daniel,UT,Base (Blue),2018-04-23,True
7964,Samantha,Arias,Female,1980-10-31,spayne@yahoo.com,Bentleyshire,IL,Base (Blue),2011-05-03,False
7965,Christopher,Wang,Male,1992-06-10,burnsapril@hotmail.com,Port Caitlynmouth,WA,Base (Blue),2019-11-19,False
7966,Juan,Nguyen,Male,1949-10-19,susanzavala@hotmail.com,New Triciamouth,IN,Base (Blue),2023-08-27,True
7967,Mark,Arnold,Male,1970-08-09,cassandra58@gmail.com,Johnside,OR,Silver,2011-10-23,False
7968,Michael,Navarro,Male,1974-02-15,fowens@gmail.com,Michaelton,GA,Base (Blue),2014-09-21,False
7969,Danielle,Hughes,Female,1996-10-29,qwoods@yahoo.com,Nicholsfort,WI,Silver,2019-03-14,False
7970,Elizabeth,Crane,Female,1982-10-11,scott78@hotmail.com,Paulbury,NY,Base (Blue),2021-12-25,True
7971,Kim,Fischer,Female,1964-07-28,bishoplauren@yahoo.com,Lake Melindachester,UT,Base (Blue),2014-03-27,False
7972,Christian,Lewis,Male,1954-10-06,brandy47@gmail.com,Elizabethmouth,DC,Base (Blue),2022-08-27,True
7973,Elizabeth,Johnson,Female,1983-11-12,andrewsangela@yahoo.com,Delgadoview,TN,Base (Blue),2023-12-10,True
7974,Michael,Smith,Male,1981-11-18,edawson@gmail.com,Bradyview,PA,Base (Blue),2017-01-23,False
7975,Jeremy,Mcdaniel,Male,1959-03-06,smithharold@hotmail.com,Port Carolinemouth,FL,Base (Blue),2023-03-03,False
7976,Dustin,Bowen,Male,1979-04-03,gwilcox@yahoo.com,Port Ryanstad,TN,Base (Blue),2024-04-07,False
7977,Kelly,Ford,Female,1951-03-02,wongwilliam@gmail.com,Millerport,HI,Platinum,2017-10-30,False
7978,Megan,Preston,Female,1967-04-09,charlesmiller@hotmail.com,Aprilhaven,WA,Base (Blue),2015-12-19,True
7979,Destiny,Terry,Female,2008-06-29,ysantos@hotmail.com,Port Melissaton,CO,Base (Blue),2022-02-09,False
7980,Nicole,Mendoza,Female,1944-05-06,john71@yahoo.com,East Thomas,SC,Gold,2018-07-17,False
7981,Dana,Jackson,Female,1943-09-20,joshua32@yahoo.com,Michaelview,NY,Silver,2019-06-18,False
7982,Roger,Carney,Male,1980-07-03,toddellis@yahoo.com,North Erica,WA,Silver,2020-10-03,False
7983,Cynthia,Henderson,Female,1969-09-18,palmershannon@yahoo.com,Theresafort,FL,Silver,2013-03-18,True
7984,Michael,May,Male,1979-11-02,mary17@hotmail.com,Millerside,NV,Base (Blue),2013-07-01,False
7985,Darlene,Scott,Female,2000-07-25,javiermahoney@gmail.com,West Brianfort,AZ,Silver,2018-10-05,False
7986,Marcus,Padilla,Male,1947-03-12,abell@hotmail.com,East Richard,UT,Silver,2025-06-27,True
7987,Victor,Garner,Male,1941-09-15,jlawrence@yahoo.com,Lewisport,DC,Silver,2022-11-25,False
7988,Geoffrey,Ford,Male,1997-11-04,davidvillanueva@gmail.com,Port Adrianabury,MA,Base (Blue),2018-03-28,True
7989,Jonathan,Howard,Male,2004-06-05,gwashington@gmail.com,Port Andrew,AZ,Silver,2018-09-26,False
7990,Vincent,Thompson,Male,2002-04-04,johntaylor@yahoo.com,New Nicholetown,NY,Base (Blue),2014-02-06,False
7991,Richard,Herman,Male,1974-12-13,gonzalezjoshua@hotmail.com,Lake Stevenfort,IN,Base (Blue),2018-12-01,False
7992,Michael,Decker,Male,1974-09-01,jacob53@yahoo.com,Arnoldmouth,TX,Base (Blue),2013-02-05,False
7993,Meghan,Daniels,Female,1985-11-11,baileyluis@yahoo.com,Ortizfort,NY,Gold,2021-04-01,False
7994,Allison,Smith,Female,1968-06-20,anthonymcdonald@gmail.com,Lake Jessicachester,CO,Base (Blue),2016-01-25,False
7995,Charles,Greene,Male,1955-10-20,brian13@hotmail.com,New Jacob,NY,Gold,2020-03-17,False
7996,Devon,Arnold,Male,1999-07-01,george85@gmail.com,Burtonstad,DC,Silver,2020-07-11,False
7997,Erin,Holmes,Female,1967-09-09,robert18@gmail.com,Murphyview,CA,Gold,2016-10-26,False
7998,Jeffrey,Bennett,Male,1997-01-06,kellyjonathan@yahoo.com,Christopherton,PA,Base (Blue),2023-01-20,False
7999,Jack,Wang,Male,1960-03-03,ygray@yahoo.com,Johnburgh,IN,Gold,2015-12-24,False
8000,David,Simmons,Male,1968-01-27,chad97@yahoo.com,North Valerie,FL,Gold,2020-01-27,True
8001,Carlos,Long,Male,1988-11-09,sarahsmith@yahoo.com,West Belindaville,TN,Base (Blue),2023-08-13,False
8002,Kathy,Freeman,Female,1993-05-21,tgarrett@gmail.com,East Donald,IL,Silver,2021-11-30,True
8003,Jordan,Kelly,Male,1986-10-19,tommyfletcher@yahoo.com,North Ashleyhaven,OR,Base (Blue),2021-09-13,False
8004,Samuel,Cordova,Male,1999-02-05,wsmith@yahoo.com,New Ryanhaven,WI,Silver,2020-10-28,True
8005,Michelle,Brown,Female,1954-07-08,clarkamy@gmail.com,Richardsonmouth,MI,Base (Blue),2012-10-19,False
8006,Thomas,Rowland,Male,1977-01-19,monicaromero@gmail.com,Thomasport,MN,Silver,2011-05-06,True
8007,Lisa,Johnson,Female,1967-10-05,gonzalezmargaret@hotmail.com,Laurenburgh,TX,Diamond,2022-10-03,True
8008,Anthony,Powell,Male,1971-06-06,millerthomas@yahoo.com,East Allison,PA,Base (Blue),2019-12-19,False
8009,John,Barnes,Male,1980-03-10,beltransusan@gmail.com,New Kaylabury,NY,Base (Blue),2013-04-03,False
8010,Julian,Rangel,Male,1964-06-21,michelehicks@gmail.com,South Michelleport,NV,Base (Blue),2013-08-15,True
8011,Jeffrey,Scott,Male,1972-07-12,davisjohn@yahoo.com,West Sharon,IL,Base (Blue),2015-08-31,False
8012,Sherry,Davis,Female,1947-04-25,geoffreywest@yahoo.com,North Brendamouth,CO,Base (Blue),2017-12-13,False
8013,Tiffany,Evans,Female,1974-11-11,ortizscott@gmail.com,West Christina,OH,Base (Blue),2014-12-27,False
8014,Robert,Heath,Male,1961-04-12,anthonywise@hotmail.com,Beasleyshire,WI,Platinum,2014-04-03,False
8015,Megan,Lee,Female,1958-01-30,autumnvaughn@gmail.com,North Derekborough,IL,Platinum,2017-10-12,False
8016,Stephanie,Robinson,Female,1951-05-10,williamchavez@yahoo.com,Harrisbury,SC,Base (Blue),2019-12-27,False
8017,Gregory,Woods,Male,1941-07-04,johnlane@yahoo.com,Port Debraborough,CO,Base (Blue),2015-01-07,False
8018,Sarah,Haley,Female,1970-08-11,aarongreen@gmail.com,Robertshaven,MA,Gold,2023-11-27,False
8019,Theresa,Powell,Female,1976-03-31,foleyallison@yahoo.com,Carterborough,OR,Silver,2017-12-20,False
8020,Anthony,Carter,Male,1994-10-24,paul02@hotmail.com,Graytown,AZ,Silver,2013-11-10,False
8021,Deborah,Williams,Female,1972-06-28,kellymoran@hotmail.com,South Christinetown,IL,Silver,2020-03-05,False
8022,Theresa,Gray,Female,1962-02-17,hughesrebecca@gmail.com,South Annaberg,AZ,Gold,2022-06-19,True
8023,Lisa,Smith,Female,1947-08-06,samuelbrown@gmail.com,Port William,UT,Base (Blue),2012-09-14,True
8024,Candace,Davidson,Female,1987-01-05,kreid@hotmail.com,East David,MN,Diamond,2010-10-13,True
8025,James,Ramos,Male,1951-10-05,maurice83@yahoo.com,Lake Paula,PA,Base (Blue),2011-09-01,False
8026,Jasmine,Romero,Other/Undisclosed,1992-02-26,kerryaguirre@hotmail.com,New Connor,SC,Base (Blue),2017-08-02,False
8027,Kimberly,Wilson,Other/Undisclosed,1963-10-28,monique95@hotmail.com,New Robert,FL,Silver,2022-05-04,False
8028,Michael,Townsend,Male,1954-08-09,joanne47@hotmail.com,New Autumn,WA,Gold,2013-05-17,True
8029,Darlene,Taylor,Female,1985-10-29,romanjill@hotmail.com,Nicholasshire,GA,Base (Blue),2015-12-17,False
8030,Alexander,Osborn,Male,2002-06-14,hartmanbrianna@hotmail.com,East Brittanyville,SC,Base (Blue),2017-09-17,False
8031,Joseph,Dickerson,Male,2000-02-25,austin29@yahoo.com,North Alice,PA,Base (Blue),2018-05-16,True
8032,John,Johnson,Male,2000-10-23,gail73@yahoo.com,Wrightborough,SC,Base (Blue),2010-01-25,False
8033,Kathryn,Griffin,Female,1985-02-25,michelle96@gmail.com,Johnburgh,NY,Base (Blue),2019-02-10,False
8034,Christopher,Diaz,Male,1942-07-21,justin81@gmail.com,Cochranfort,NV,Base (Blue),2012-10-15,False
8035,David,Conley,Male,1970-04-28,bryan36@yahoo.com,Damonbury,CO,Base (Blue),2021-04-06,False
8036,Ralph,Cain,Male,1972-09-30,angeladodson@hotmail.com,Jessicabury,DC,Base (Blue),2010-05-12,True
8037,Donna,Price,Female,1976-01-31,kyleprice@gmail.com,South William,SC,Base (Blue),2020-07-13,False
8038,Edward,Larsen,Male,1987-03-22,fbarrett@yahoo.com,East Nicole,SC,Base (Blue),2019-05-04,False
8039,Carlos,Vazquez,Male,1974-12-11,meyerangela@hotmail.com,Natalieshire,MN,Base (Blue),2022-03-09,False
8040,Derrick,Martinez,Male,2001-01-10,avaldez@yahoo.com,South Ann,NY,Base (Blue),2015-02-26,True
8041,Angela,Robinson,Female,1945-03-02,englishlouis@hotmail.com,West Robertfort,CA,Base (Blue),2012-05-05,False
8042,Andrea,Martinez,Female,1990-11-15,dwayne92@yahoo.com,Monicafurt,NV,Base (Blue),2024-08-27,False
8043,Sabrina,Yu,Female,1968-10-10,brownalicia@gmail.com,Walshborough,NV,Base (Blue),2020-04-28,False
8044,Michael,Simon,Male,1965-12-24,qburton@gmail.com,Cunninghamville,TN,Base (Blue),2010-06-26,False
8045,Lee,Miller,Male,1945-02-26,brianmoses@yahoo.com,Kellyberg,HI,Base (Blue),2024-09-04,False
8046,Tara,Clements,Female,1945-03-18,awiley@yahoo.com,West Jennifer,NY,Base (Blue),2017-06-24,True
8047,Rebecca,Watts,Female,1981-02-12,frank72@yahoo.com,Gonzalezland,WI,Silver,2022-05-16,False
8048,Ryan,Hoffman,Male,1954-05-02,ericbanks@yahoo.com,South Patrickfurt,WA,Base (Blue),2013-10-19,True
8049,Scott,Boyer,Male,1969-08-12,lewisrichard@yahoo.com,Lake Richardshire,MN,Base (Blue),2015-05-28,False
8050,Meghan,Lopez,Female,1951-04-24,martinezbenjamin@gmail.com,Hammondport,FL,Base (Blue),2017-02-28,False
8051,Charlotte,Brown,Female,2006-02-02,townsendbrooke@yahoo.com,Stevenland,UT,Platinum,2012-05-26,True
8052,Michael,Allen,Other/Undisclosed,1962-11-12,samuel94@hotmail.com,West Samanthaland,TX,Gold,2016-06-05,False
8053,Justin,Boyd,Male,1946-07-02,copelandstephen@gmail.com,Longburgh,UT,Silver,2024-01-30,True
8054,Christine,Lee,Female,1989-09-25,michaelsuarez@gmail.com,Lake Jasmine,OH,Base (Blue),2019-09-28,False
8055,Edwin,Schwartz,Male,1993-06-24,justinboyd@yahoo.com,East Zachary,NV,Base (Blue),2015-02-10,False
8056,Christopher,Byrd,Male,1977-10-16,thomassmith@hotmail.com,Blankenshipstad,NY,Base (Blue),2011-08-01,False
8057,Austin,Bowen,Male,1990-03-26,cwilliams@yahoo.com,New Nicoleland,MA,Silver,2024-09-19,False
8058,Mark,Taylor,Male,1972-12-02,hgreen@hotmail.com,South Juliaside,AZ,Silver,2021-08-29,False
8059,Elizabeth,Dickerson,Female,1956-08-15,gary62@hotmail.com,Jenniferport,WI,Diamond,2021-01-04,True
8060,Erica,Cabrera,Female,1978-09-15,richard76@gmail.com,New Patriciahaven,PA,Base (Blue),2011-03-23,True
8061,Jeffrey,Williams,Male,1956-08-07,bennettcassidy@yahoo.com,Michaelfurt,NC,Base (Blue),2023-01-03,False
8062,Cheyenne,Hernandez,Female,1954-03-11,robertstewart@hotmail.com,South Willie,IN,Base (Blue),2021-11-24,True
8063,Evan,Johns,Male,1944-03-01,canderson@yahoo.com,Kelleyborough,TN,Gold,2011-07-12,False
8064,Carol,Stewart,Female,2002-06-30,pperez@gmail.com,Leeberg,IN,Diamond,2020-01-16,True
8065,Sandra,Brown,Female,1960-07-03,smithheather@yahoo.com,Potterview,HI,Base (Blue),2013-05-08,True
8066,Brooke,Hamilton,Female,1981-07-16,danielslisa@gmail.com,Lake Ashleyshire,HI,Base (Blue),2025-03-16,False
8067,Sean,Reyes,Male,1951-10-15,scottjoseph@yahoo.com,West Henrystad,NC,Gold,2019-12-26,False
8068,Ryan,Delgado,Male,1962-07-13,fedwards@yahoo.com,South Josephhaven,IN,Silver,2015-12-14,False
8069,Patricia,Fowler,Female,1959-04-17,deleonandrew@gmail.com,Hensleyville,VA,Base (Blue),2010-12-12,False
8070,Daniel,Wood,Male,1977-11-29,pharris@hotmail.com,Tranborough,NV,Diamond,2021-01-26,False
8071,Kelly,Wu,Female,1958-10-25,turnerashley@yahoo.com,South Nicholas,FL,Base (Blue),2011-05-18,False
8072,Julie,Stanley,Female,1959-05-26,pamelaconner@hotmail.com,West Paulahaven,PA,Base (Blue),2016-03-17,False
8073,Jacqueline,Garcia,Female,1958-02-03,swalker@yahoo.com,Lake Kelliestad,SC,Silver,2020-11-06,False
8074,Heather,Calhoun,Female,1988-04-14,megan62@gmail.com,Thomashaven,OH,Base (Blue),2024-05-12,True
8075,Luke,Delgado,Male,2002-05-13,umartinez@yahoo.com,Ortizport,NV,Base (Blue),2018-03-01,True
8076,Richard,English,Male,1967-04-13,popebrenda@yahoo.com,Brookebury,PA,Base (Blue),2013-12-01,True
8077,Joanne,Bowers,Female,1966-11-22,dday@gmail.com,Isaacfort,DC,Base (Blue),2014-04-29,False
8078,Marissa,Williams,Female,2007-07-16,etaylor@yahoo.com,Lake Steven,NC,Base (Blue),2013-02-19,False
8079,Mark,Watkins,Male,1957-04-28,marie71@gmail.com,Washingtonchester,CA,Base (Blue),2011-01-05,False
8080,Daniel,Sanchez,Male,1972-07-29,nicole74@hotmail.com,North Ronaldbury,IN,Base (Blue),2015-04-26,False
8081,Andrew,Thompson,Male,1970-04-05,sharpgary@gmail.com,New Ronaldburgh,CO,Base (Blue),2020-09-04,False
8082,Justin,Brown,Male,1977-08-27,phillip33@hotmail.com,Jamesfurt,NY,Silver,2010-04-07,True
8083,Christina,Brewer,Female,1965-06-19,elizabethjones@hotmail.com,Kramerfort,NY,Silver,2018-05-28,True
8084,Edward,Smith,Male,1955-06-23,ramseypatrick@yahoo.com,New Julieville,NC,Base (Blue),2012-03-17,False
8085,Michael,Rivera,Male,2002-06-05,lonnie49@gmail.com,Tracychester,PA,Base (Blue),2025-10-05,False
8086,Heather,Graham,Female,1943-07-24,beverlyshannon@gmail.com,Leeton,PA,Silver,2013-06-26,False
8087,Casey,Johnson,Male,2002-12-14,sean66@gmail.com,North Jeffrey,MA,Base (Blue),2014-06-04,True
8088,Brian,Flores,Male,1984-11-27,fvasquez@hotmail.com,Douglasberg,VA,Platinum,2023-08-21,False
8089,Craig,Reyes,Male,1977-03-03,susangilbert@hotmail.com,Paulastad,CA,Base (Blue),2014-03-28,False
8090,Benjamin,Hoffman,Male,1954-05-06,heather29@yahoo.com,Port Amber,GA,Base (Blue),2014-09-04,False
8091,Emily,Fletcher,Female,1953-01-30,clowery@gmail.com,Patriciaport,NY,Base (Blue),2024-03-01,False
8092,Lori,Wilkins,Female,1984-01-19,melissa95@hotmail.com,Port Victoriaborough,WI,Silver,2012-11-17,False
8093,John,Oconnell,Male,1959-02-22,timothy97@hotmail.com,Allisonchester,MI,Base (Blue),2012-01-01,False
8094,Steven,Davis,Male,1965-01-15,nathaniel27@hotmail.com,South Ralph,MN,Diamond,2020-01-10,False
8095,Mary,Brewer,Female,1974-11-10,mccoybrian@hotmail.com,South Ginahaven,PA,Base (Blue),2015-06-28,False
8096,Brandon,Rose,Male,1942-07-28,urocha@yahoo.com,Stantontown,SC,Base (Blue),2024-06-21,True
8097,Alexander,Cooper,Male,1945-01-04,ohall@hotmail.com,West Donnabury,GA,Platinum,2017-04-01,False
8098,Zoe,Larson,Female,2006-05-30,tonyamarquez@yahoo.com,North Matthewstad,WA,Base (Blue),2015-01-16,True
8099,Hannah,Olson,Female,1957-11-11,danielleweaver@hotmail.com,Jasontown,NV,Silver,2022-10-01,False
8100,Tristan,Li,Male,1996-07-17,ryangilmore@yahoo.com,Lake Shelby,OH,Base (Blue),2024-07-10,False
8101,Terry,Gordon,Male,2001-08-26,justin93@gmail.com,Matthewville,SC,Base (Blue),2020-05-05,False
8102,Colin,Harris,Male,1944-06-10,deborah22@gmail.com,Cynthiaborough,TX,Silver,2018-03-19,False
8103,Denise,Brown,Female,1984-09-15,ryan14@gmail.com,Port Josephside,CA,Base (Blue),2022-07-29,False
8104,Kevin,Cooper,Male,1966-06-22,cohenrobert@hotmail.com,Jenniferfort,IL,Silver,2024-12-23,False
8105,Courtney,Stephens,Female,1980-11-06,juliebyrd@hotmail.com,Colebury,OH,Gold,2012-11-21,False
8106,Valerie,Thomas,Female,1973-06-06,rlewis@yahoo.com,South James,OH,Base (Blue),2020-01-10,False
8107,Amanda,Cox,Female,1947-08-02,vwilliams@gmail.com,Powellmouth,NY,Gold,2022-12-05,False
8108,Mary,Ross,Female,1945-12-31,dunlapdavid@hotmail.com,Rileyside,IN,Silver,2015-05-31,True
8109,Dana,Weber,Female,1994-09-24,mdavis@hotmail.com,Port Bradleyside,MN,Silver,2023-06-12,False
8110,Dana,Gibson,Female,1993-07-22,hgraves@gmail.com,Port Meganfort,SC,Gold,2021-08-21,False
8111,Alice,Clay,Female,1979-04-19,danielrodriguez@gmail.com,Jeremyfort,IN,Base (Blue),2019-02-18,False
8112,Katherine,Campbell,Female,1944-01-23,sanchezmichelle@gmail.com,East Joshua,DC,Gold,2020-12-23,False
8113,Renee,Turner,Female,1946-10-24,smithstephen@hotmail.com,East Robert,IN,Diamond,2020-07-28,True
8114,Lance,Chapman,Male,1970-10-24,ryan56@hotmail.com,Carolynburgh,PA,Base (Blue),2021-01-29,False
8115,Darlene,Rodriguez,Female,1997-06-15,michaelhill@gmail.com,West Victoriachester,CO,Silver,2012-06-15,True
8116,Anna,Young,Female,1950-09-03,riverarobert@yahoo.com,South Sonyaland,UT,Base (Blue),2011-08-02,False
8117,Christine,Stone,Female,2004-07-25,bradleykendra@hotmail.com,Ashleyfurt,IL,Silver,2020-09-30,False
8118,Christopher,Turner,Male,1950-11-12,angelica07@gmail.com,Hardinstad,SC,Base (Blue),2019-07-10,False
8119,Maria,Chavez,Female,1946-03-24,brent74@hotmail.com,Port Melissastad,PA,Silver,2016-04-02,False
8120,Alyssa,Martinez,Female,1954-01-23,slee@gmail.com,Karatown,PA,Base (Blue),2023-03-20,False
8121,Ashley,Stokes,Female,1943-10-10,karenperkins@gmail.com,Melissahaven,DC,Platinum,2020-04-14,False
8122,Blake,Small,Male,1994-04-19,quinnryan@gmail.com,Crystalborough,NC,Base (Blue),2016-09-14,False
8123,Anthony,Reed,Male,1988-03-13,laura21@hotmail.com,Tiffanyberg,OR,Gold,2019-02-16,True
8124,James,Thomas,Male,2006-03-02,karen33@yahoo.com,Rodneybury,TX,Base (Blue),2010-11-14,False
8125,Christopher,Cuevas,Male,1957-08-28,susan25@yahoo.com,East Kenneth,OR,Silver,2016-11-09,True
8126,Michael,Anderson,Male,1999-02-05,christopher68@hotmail.com,Port Michellemouth,OR,Silver,2021-01-17,True
8127,Adam,Freeman,Male,1963-04-11,andre18@gmail.com,Christiantown,GA,Silver,2012-04-14,True
8128,Michael,Cortez,Male,1965-10-15,christophermann@yahoo.com,West Danielstad,IN,Silver,2022-01-27,False
8129,Kelsey,Edwards,Female,1949-04-09,steven70@gmail.com,South Jasmineville,MI,Gold,2018-01-14,True
8130,Jennifer,Cooper,Female,1984-02-14,williamward@hotmail.com,Thomasmouth,AZ,Base (Blue),2019-09-11,False
8131,Paul,Allen,Male,1945-11-22,amcintosh@gmail.com,North Christinamouth,NY,Base (Blue),2020-03-19,True
8132,Selena,Monroe,Female,2003-03-10,peggy21@gmail.com,North Michele,NV,Base (Blue),2012-06-21,False
8133,Brian,Ramirez,Male,1986-12-19,elizabeth45@hotmail.com,Shawview,CO,Platinum,2015-11-19,False
8134,Steven,Nguyen,Male,1973-07-31,nmartin@gmail.com,Gregoryburgh,TX,Base (Blue),2024-06-16,False
